"locale","region","date","description","type","notes"
"fr-BE","","2018-01-01","Nouvel An","NF",""
"fr-BE","","2018-04-01","Pâques","NRV",""
"fr-BE","","2018-04-02","Lundi de Pâques","NRV",""
"fr-BE","","2018-05-01","Fête du Travail","NF",""
"fr-BE","","2018-05-10","Ascension","NRV",""
"fr-BE","","2018-05-20","Pentecôte","NRV",""
"fr-BE","","2018-05-21","Lundi de Pentecôte","NRV",""
"fr-BE","","2018-07-21","Fête nationale","NF",""
"fr-BE","","2018-08-15","Assomption","NRF",""
"fr-BE","","2018-11-01","Toussaint","NRF",""
"fr-BE","","2018-11-11","Jour de l'armistice","NF",""
"fr-BE","","2018-12-25","Noël","NRF",""
