"locale","region","date","description","type","notes"
"fr-BE","","2014-01-01","Nouvel An","NF",""
"fr-BE","","2014-04-20","Pâques","NRV",""
"fr-BE","","2014-04-21","Lundi de Pâques","NRV",""
"fr-BE","","2014-05-01","Fête du Travail","NF",""
"fr-BE","","2014-05-29","Ascension","NRV",""
"fr-BE","","2014-06-08","Pentecôte","NRV",""
"fr-BE","","2014-06-09","Lundi de Pentecôte","NRV",""
"fr-BE","","2014-07-21","Fête nationale","NF",""
"fr-BE","","2014-08-15","Assomption","NRF",""
"fr-BE","","2014-11-01","Toussaint","NRF",""
"fr-BE","","2014-11-11","Jour de l'armistice","NF",""
"fr-BE","","2014-12-25","Noël","NRF",""
