"locale","region","date","description","type","notes"
"fr-BE","","2012-01-01","Nouvel An","NF",""
"fr-BE","","2012-04-08","Pâques","NRV",""
"fr-BE","","2012-04-09","Lundi de Pâques","NRV",""
"fr-BE","","2012-05-01","Fête du Travail","NF",""
"fr-BE","","2012-05-17","Ascension","NRV",""
"fr-BE","","2012-05-27","Pentecôte","NRV",""
"fr-BE","","2012-05-28","Lundi de Pentecôte","NRV",""
"fr-BE","","2012-07-21","Fête nationale","NF",""
"fr-BE","","2012-08-15","Assomption","NRF",""
"fr-BE","","2012-11-01","Toussaint","NRF",""
"fr-BE","","2012-11-11","Jour de l'armistice","NF",""
"fr-BE","","2012-12-25","Noël","NRF",""
