"locale","region","date","description","type","notes"
"nb-SJ","","2012-01-01","Nyttårsdag","N",""
"nb-SJ","","2012-02-19","Fastelavn","N",""
"nb-SJ","","2012-04-01","Palmesøndag","N",""
"nb-SJ","","2012-04-05","Skjærtorsdag","N",""
"nb-SJ","","2012-04-06","Langfredag","N",""
"nb-SJ","","2012-04-08","Påskedag","N",""
"nb-SJ","","2012-04-09","Påskedag","N",""
"nb-SJ","","2012-05-01","Offentlig Høytidsdag","N",""
"nb-SJ","","2012-05-08","Frigjøringsdag 1945","N",""
"nb-SJ","","2012-05-17","Grunnlovsdag","N",""
"nb-SJ","","2012-05-17","Kristi Himmelfartsdag","N",""
"nb-SJ","","2012-05-27","Pinsedag","N",""
"nb-SJ","","2012-05-28","Pinsedag","N",""
"nb-SJ","","2012-12-24","Julaften","N",""
"nb-SJ","","2012-12-25","Juledag","N",""
"nb-SJ","","2012-12-26","Juledag","N",""
"nb-SJ","","2012-12-31","Nyttårsaften","N",""
