"locale","region","date","description","type","notes"
"es-ES","","2017-01-01","Año Nuevo","NF",""
"es-ES","AN","2017-01-02","Lunes siguiente al Año Nuevo","F",""
"es-ES","AR","2017-01-02","Lunes siguiente al Año Nuevo","F",""
"es-ES","AS","2017-01-02","Lunes siguiente al Año Nuevo","F",""
"es-ES","CL","2017-01-02","Lunes siguiente al Año Nuevo","F",""
"es-ES","MC","2017-01-02","Lunes siguiente al Año Nuevo","F",""
"es-ES","ML","2017-01-02","Lunes siguiente al Año Nuevo","F",""
"es-ES","","2017-01-06","Epifanía del Señor","NRF",""
"es-ES","AN","2017-02-28","Día de Andalucía","F",""
"es-ES","IB","2017-03-01","Día de las Illes Balears","F",""
"es-ES","EX","2017-03-20","Lunes siguiente a San José","RF",""
"es-ES","MD","2017-03-20","Lunes siguiente a San José","RF",""
"es-ES","AN","2017-04-13","Jueves Santo","RV",""
"es-ES","AR","2017-04-13","Jueves Santo","RV",""
"es-ES","AS","2017-04-13","Jueves Santo","RV",""
"es-ES","CB","2017-04-13","Jueves Santo","RV",""
"es-ES","CE","2017-04-13","Jueves Santo","RV",""
"es-ES","CL","2017-04-13","Jueves Santo","RV",""
"es-ES","CM","2017-04-13","Jueves Santo","RV",""
"es-ES","CN","2017-04-13","Jueves Santo","RV",""
"es-ES","EX","2017-04-13","Jueves Santo","RV",""
"es-ES","GA","2017-04-13","Jueves Santo","RV",""
"es-ES","IB","2017-04-13","Jueves Santo","RV",""
"es-ES","MC","2017-04-13","Jueves Santo","RV",""
"es-ES","MD","2017-04-13","Jueves Santo","RV",""
"es-ES","ML","2017-04-13","Jueves Santo","RV",""
"es-ES","NC","2017-04-13","Jueves Santo","RV",""
"es-ES","PV","2017-04-13","Jueves Santo","RV",""
"es-ES","RI","2017-04-13","Jueves Santo","RV",""
"es-ES","VC","2017-04-13","Jueves Santo","RV",""
"es-ES","","2017-04-14","Viernes Santo","NRV",""
"es-ES","","2017-04-16","Pascua","NRV",""
"es-ES","CT","2017-04-17","Lunes de Pascua","RV",""
"es-ES","IB","2017-04-17","Lunes de Pascua","RV",""
"es-ES","NC","2017-04-17","Lunes de Pascua","RV",""
"es-ES","PV","2017-04-17","Lunes de Pascua","RV",""
"es-ES","RI","2017-04-17","Lunes de Pascua","RV",""
"es-ES","VC","2017-04-17","Lunes de Pascua","RV",""
"es-ES","CL","2017-04-24","Fiesta de Castilla y León","F",""
"es-ES","AR","2017-04-24","San Jorge / Día de Aragón","RF",""
"es-ES","","2017-05-01","Fiesta del Trabajo","NF",""
"es-ES","MD","2017-05-02","Fiesta de la Comunidad de Madrid","F",""
"es-ES","GA","2017-05-17","Día de las Letras Gallegas","F",""
"es-ES","CN","2017-05-30","Día de Canarias","F",""
"es-ES","CM","2017-05-31","Día de Castilla-La Mancha","F",""
"es-ES","RI","2017-06-09","Día de La Rioja","F",""
"es-ES","MC","2017-06-09","Día de la Región de Murcia","F",""
"es-ES","CM","2017-06-15","Corpus Christi","RV",""
"es-ES","CT","2017-06-24","San Juan","RF",""
"es-ES","NC","2017-07-25","Santiago Apóstol","RF",""
"es-ES","PV","2017-07-25","Santiago Apóstol","RF",""
"es-ES","GA","2017-07-25","Santiago Apóstol / Día Nacional de Galicia","RF",""
"es-ES","CB","2017-07-28","Día de las Instituciones de Cantabria","F",""
"es-ES","","2017-08-15","Asunción de la Virgen","NRF",""
"es-ES","ML","2017-09-01","Fiesta del Sacrificio (Aid El Kebir)","RV",""
"es-ES","CE","2017-09-01","Fiesta del Sacrificio (Eidul Adha)","RV",""
"es-ES","CE","2017-09-02","Día de Ceuta","F",""
"es-ES","AS","2017-09-08","Día de Asturias","F",""
"es-ES","EX","2017-09-08","Día de Extremadura","F",""
"es-ES","CT","2017-09-11","Fiesta Nacional de Cataluña","F",""
"es-ES","CB","2017-09-15","La Bien Aparecida","RF",""
"es-ES","VC","2017-10-09","Día de la Comunitat Valenciana","F",""
"es-ES","","2017-10-12","Fiesta Nacional de España","NF",""
"es-ES","","2017-11-01","Todos los Santos","NRF",""
"es-ES","","2017-12-06","Día de la Constitución Española","NF",""
"es-ES","","2017-12-08","Inmaculada Concepción","NRF",""
"es-ES","","2017-12-25","Natividad del Señor","NRF",""
"es-ES","CT","2017-12-26","San Esteban","RF",""
