"locale","region","date","description","type","notes"
"es-ES","","2021-01-01","Año Nuevo","NF",""
"es-ES","","2021-01-06","Epifanía del Señor","NRF",""
"es-ES","AN","2021-03-01","Día de Andalucía","F",""
"es-ES","IB","2021-03-01","Día de las Illes Balears","F",""
"es-ES","ML","2021-03-13","Estatuto de Autonomía de la Ciudad de Melilla","F",""
"es-ES","EX","2021-03-19","San José","RF",""
"es-ES","GA","2021-03-19","San José","RF",""
"es-ES","MC","2021-03-19","San José","RF",""
"es-ES","MD","2021-03-19","San José","RF",""
"es-ES","NC","2021-03-19","San José","RF",""
"es-ES","PV","2021-03-19","San José","RF",""
"es-ES","VC","2021-03-19","San José","RF",""
"es-ES","AN","2021-04-01","Jueves Santo","RV",""
"es-ES","AR","2021-04-01","Jueves Santo","RV",""
"es-ES","AS","2021-04-01","Jueves Santo","RV",""
"es-ES","CB","2021-04-01","Jueves Santo","RV",""
"es-ES","CE","2021-04-01","Jueves Santo","RV",""
"es-ES","CL","2021-04-01","Jueves Santo","RV",""
"es-ES","CM","2021-04-01","Jueves Santo","RV",""
"es-ES","CN","2021-04-01","Jueves Santo","RV",""
"es-ES","EX","2021-04-01","Jueves Santo","RV",""
"es-ES","GA","2021-04-01","Jueves Santo","RV",""
"es-ES","IB","2021-04-01","Jueves Santo","RV",""
"es-ES","MC","2021-04-01","Jueves Santo","RV",""
"es-ES","MD","2021-04-01","Jueves Santo","RV",""
"es-ES","ML","2021-04-01","Jueves Santo","RV",""
"es-ES","NC","2021-04-01","Jueves Santo","RV",""
"es-ES","PV","2021-04-01","Jueves Santo","RV",""
"es-ES","RI","2021-04-01","Jueves Santo","RV",""
"es-ES","","2021-04-02","Viernes Santo","NRV",""
"es-ES","","2021-04-04","Pascua","NRV",""
"es-ES","CT","2021-04-05","Lunes de Pascua","RV",""
"es-ES","IB","2021-04-05","Lunes de Pascua","RV",""
"es-ES","NC","2021-04-05","Lunes de Pascua","RV",""
"es-ES","PV","2021-04-05","Lunes de Pascua","RV",""
"es-ES","RI","2021-04-05","Lunes de Pascua","RV",""
"es-ES","VC","2021-04-05","Lunes de Pascua","RV",""
"es-ES","CL","2021-04-23","Fiesta de Castilla y León","F",""
"es-ES","AR","2021-04-23","San Jorge / Día de Aragón","RF",""
"es-ES","","2021-05-01","Fiesta del Trabajo","NF",""
"es-ES","MD","2021-05-03","Lunes siguiente al Día de la Comunidad de Madrid","F",""
"es-ES","GA","2021-05-17","Día de las Letras Gallegas","F",""
"es-ES","CM","2021-05-31","Día de Castilla-La Mancha","F",""
"es-ES","CM","2021-06-03","Corpus Christi","RV",""
"es-ES","RI","2021-06-09","Día de La Rioja","F",""
"es-ES","MC","2021-06-09","Día de la Región de Murcia","F",""
"es-ES","CT","2021-06-24","San Juan","RF",""
"es-ES","VC","2021-06-24","San Juan","RF",""
"es-ES","CE","2021-07-20","Fiesta del Sacrificio (Eidul Adha)","RV",""
"es-ES","ML","2021-07-21","Fiesta del Sacrificio (Aid El Kebir)","RV",""
"es-ES","CB","2021-07-28","Día de las Instituciones de Cantabria","F",""
"es-ES","","2021-08-15","Asunción de la Virgen","NRF",""
"es-ES","AN","2021-08-16","Lunes siguiente a la Asunción de la Virgen","RF",""
"es-ES","AR","2021-08-16","Lunes siguiente a la Asunción de la Virgen","RF",""
"es-ES","AS","2021-08-16","Lunes siguiente a la Asunción de la Virgen","RF",""
"es-ES","CL","2021-08-16","Lunes siguiente a la Asunción de la Virgen","RF",""
"es-ES","CN","2021-08-16","Lunes siguiente a la Asunción de la Virgen","RF",""
"es-ES","CE","2021-09-02","Día de Ceuta","F",""
"es-ES","AS","2021-09-08","Día de Asturias","F",""
"es-ES","EX","2021-09-08","Día de Extremadura","F",""
"es-ES","CT","2021-09-11","Fiesta Nacional de Cataluña","F",""
"es-ES","CB","2021-09-15","La Bien Aparecida","RF",""
"es-ES","VC","2021-10-09","Día de la Comunitat Valenciana","F",""
"es-ES","","2021-10-12","Fiesta Nacional de España","NF",""
"es-ES","","2021-11-01","Todos los Santos","NRF",""
"es-ES","","2021-12-06","Día de la Constitución Española","NF",""
"es-ES","","2021-12-08","Inmaculada Concepción","NRF",""
"es-ES","","2021-12-25","Natividad del Señor","NRF",""
