"locale","region","date","description","type","notes"
"sv-FI","","2020-01-01","Nyårsdagen","NF",""
"sv-FI","","2020-01-06","Trettondedagen","NRF",""
"sv-FI","","2020-04-10","Långfredagen","NRV",""
"sv-FI","","2020-04-12","Påskdagen","NRV",""
"sv-FI","","2020-04-13","Annandag påsk","NRV",""
"sv-FI","","2020-05-01","Första maj","NF",""
"sv-FI","","2020-05-21","Kristi himmelfärdsdag","NRV",""
"sv-FI","","2020-05-31","Pingst","NRV",""
"sv-FI","","2020-06-20","Midsommardagen","NRV",""
"sv-FI","","2020-10-31","Alla helgons dag","NRV",""
"sv-FI","","2020-12-06","Självständighetsdagen","NF",""
"sv-FI","","2020-12-25","Juldagen","NRF",""
"sv-FI","","2020-12-26","Annandag jul","NRF",""
