"locale","region","date","description","type","notes"
"sv-FI","","2019-01-01","Nyårsdagen","NF",""
"sv-FI","","2019-01-06","Trettondedagen","NRF",""
"sv-FI","","2019-04-19","Långfredagen","NRV",""
"sv-FI","","2019-04-21","Påskdagen","NRV",""
"sv-FI","","2019-04-22","Annandag påsk","NRV",""
"sv-FI","","2019-05-01","Första maj","NF",""
"sv-FI","","2019-05-30","Kristi himmelfärdsdag","NRV",""
"sv-FI","","2019-06-09","Pingst","NRV",""
"sv-FI","","2019-06-22","Midsommardagen","NRV",""
"sv-FI","","2019-11-02","Alla helgons dag","NRV",""
"sv-FI","","2019-12-06","Självständighetsdagen","NF",""
"sv-FI","","2019-12-25","Juldagen","NRF",""
"sv-FI","","2019-12-26","Annandag jul","NRF",""
