"locale","region","date","description","type","notes"
"da-DK","","2020-01-01","Nytårsdag","NF",""
"da-DK","","2020-04-09","Skærtorsdag","NRV",""
"da-DK","","2020-04-10","Langfredag","NRV",""
"da-DK","","2020-04-12","Påskedag","NRV",""
"da-DK","","2020-04-13","Anden påskedag","NRV",""
"da-DK","","2020-05-08","Store bededag","NRV",""
"da-DK","","2020-05-21","Kristi himmelfartsdag","NRV",""
"da-DK","","2020-05-31","Pinsedag","NRV",""
"da-DK","","2020-06-01","Anden pinsedag","NRV",""
"da-DK","","2020-06-05","Grundlovsdag","NF",""
"da-DK","","2020-12-25","Juledag","NRF",""
"da-DK","","2020-12-26","Anden juledag","NRF",""
