"locale","region","date","description","type","notes"
"da-DK","","2021-01-01","Nytårsdag","NF",""
"da-DK","","2021-04-01","Skærtorsdag","NRV",""
"da-DK","","2021-04-02","Langfredag","NRV",""
"da-DK","","2021-04-04","Påskedag","NRV",""
"da-DK","","2021-04-05","Anden påskedag","NRV",""
"da-DK","","2021-04-30","Store bededag","NRV",""
"da-DK","","2021-05-13","Kristi himmelfartsdag","NRV",""
"da-DK","","2021-05-23","Pinsedag","NRV",""
"da-DK","","2021-05-24","Anden pinsedag","NRV",""
"da-DK","","2021-06-05","Grundlovsdag","NF",""
"da-DK","","2021-12-25","Juledag","NRF",""
"da-DK","","2021-12-26","Anden juledag","NRF",""
