"locale","region","date","description","type","notes"
"da-DK","","2017-01-01","Nytårsdag","NF",""
"da-DK","","2017-04-13","Skærtorsdag","NRV",""
"da-DK","","2017-04-14","Langfredag","NRV",""
"da-DK","","2017-04-16","Påskedag","NRV",""
"da-DK","","2017-04-17","Anden påskedag","NRV",""
"da-DK","","2017-05-25","Kristi himmelfartsdag","NRV",""
"da-DK","","2017-06-04","Pinsedag","NRV",""
"da-DK","","2017-06-05","Anden pinsedag","NRV",""
"da-DK","","2017-06-05","Grundlovsdag","NF",""
"da-DK","","2017-12-25","Juledag","NRF",""
"da-DK","","2017-12-26","Anden juledag","NRF",""
