"locale","region","date","description","type","notes"
"en-US","","2017-01-01","New Year's Day","NF",""
"en-US","","2017-01-02","New Year's Day (observed)","NV",""
"en-US","","2017-01-16","Birthday of Martin Luther King, Jr.","V",""
"en-US","","2017-02-20","Washington's Birthday","NV",""
"en-US","MA","2017-04-17","Patriots' Day","NV",""
"en-US","ME","2017-04-17","Patriots' Day","NV",""
"en-US","","2017-05-29","Memorial Day","NV",""
"en-US","","2017-07-04","Independence Day","NF",""
"en-US","","2017-09-04","Labor Day","NV",""
"en-US","","2017-10-09","Columbus Day","NV",""
"en-US","","2017-11-11","Veterans Day","NV",""
"en-US","","2017-11-23","Thanksgiving Day","NV",""
"en-US","","2017-12-25","Christmas Day","NRF",""
