"locale","region","date","description","type","notes"
"en-AU","ACT","2011-01-01","New Year's Day","F",""
"en-AU","NSW","2011-01-01","New Year's Day","F",""
"en-AU","NT","2011-01-01","New Year's Day","F",""
"en-AU","QLD","2011-01-01","New Year's Day","F",""
"en-AU","SA","2011-01-01","New Year's Day","F",""
"en-AU","TAS","2011-01-01","New Year's Day","F",""
"en-AU","VIC","2011-01-01","New Year's Day","F",""
"en-AU","WA","2011-01-01","New Year's Day","F",""
"en-AU","ACT","2011-01-03","New Year's Day (observed)","V",""
"en-AU","NSW","2011-01-03","New Year's Day (observed)","V",""
"en-AU","NT","2011-01-03","New Year's Day (observed)","V",""
"en-AU","SA","2011-01-03","New Year's Day (observed)","V",""
"en-AU","TAS","2011-01-03","New Year's Day (observed)","V",""
"en-AU","VIC","2011-01-03","New Year's Day (observed)","V",""
"en-AU","WA","2011-01-03","New Year's Day (observed)","V",""
"en-AU","ACT","2011-01-26","Australia Day","V",""
"en-AU","NSW","2011-01-26","Australia Day","V",""
"en-AU","NT","2011-01-26","Australia Day","V",""
"en-AU","QLD","2011-01-26","Australia Day","V",""
"en-AU","SA","2011-01-26","Australia Day","V",""
"en-AU","TAS","2011-01-26","Australia Day","V",""
"en-AU","VIC","2011-01-26","Australia Day","V",""
"en-AU","WA","2011-01-26","Australia Day","V",""
"en-AU","TAS","2011-02-14","Royal Hobart Regatta","V",""
"en-AU","SA","2011-03-14","Adelaide Cup Day","V",""
"en-AU","ACT","2011-03-14","Canberra Day","V",""
"en-AU","TAS","2011-03-14","Labour Day","V",""
"en-AU","VIC","2011-03-14","Labour Day","V",""
"en-AU","ACT","2011-04-22","Good Friday","RV",""
"en-AU","NSW","2011-04-22","Good Friday","RV",""
"en-AU","NT","2011-04-22","Good Friday","RV",""
"en-AU","QLD","2011-04-22","Good Friday","RV",""
"en-AU","SA","2011-04-22","Good Friday","RV",""
"en-AU","TAS","2011-04-22","Good Friday","RV",""
"en-AU","VIC","2011-04-22","Good Friday","RV",""
"en-AU","WA","2011-04-22","Good Friday","RV",""
"en-AU","ACT","2011-04-23","Easter Saturday","RV",""
"en-AU","NSW","2011-04-23","Easter Saturday","RV",""
"en-AU","NT","2011-04-23","Easter Saturday","RV",""
"en-AU","QLD","2011-04-23","Easter Saturday","RV",""
"en-AU","SA","2011-04-23","Easter Saturday","RV",""
"en-AU","VIC","2011-04-23","Easter Saturday","RV",""
"en-AU","ACT","2011-04-24","Easter","RV",""
"en-AU","NSW","2011-04-24","Easter","RV",""
"en-AU","NT","2011-04-24","Easter","RV",""
"en-AU","SA","2011-04-24","Easter","RV",""
"en-AU","ACT","2011-04-25","Anzac Day","V",""
"en-AU","NSW","2011-04-25","Anzac Day","F",""
"en-AU","NT","2011-04-25","Anzac Day","V",""
"en-AU","QLD","2011-04-25","Anzac Day","V",""
"en-AU","SA","2011-04-25","Anzac Day","F",""
"en-AU","TAS","2011-04-25","Anzac Day","F",""
"en-AU","VIC","2011-04-25","Anzac Day","F",""
"en-AU","WA","2011-04-25","Anzac Day","F",""
"en-AU","ACT","2011-04-25","Easter Monday","RV",""
"en-AU","NSW","2011-04-25","Easter Monday","RV",""
"en-AU","NT","2011-04-25","Easter Monday","RV",""
"en-AU","QLD","2011-04-25","Easter Monday","RV",""
"en-AU","SA","2011-04-25","Easter Monday","RV",""
"en-AU","TAS","2011-04-25","Easter Monday","RV",""
"en-AU","VIC","2011-04-25","Easter Monday","RV",""
"en-AU","WA","2011-04-25","Easter Monday","RV",""
"en-AU","QLD","2011-05-01","Labour Day","F",""
"en-AU","WA","2011-05-02","Labour Day","V",""
"en-AU","NT","2011-05-02","May Day","V",""
"en-AU","ACT","2011-05-30","Reconciliation Day","V",""
"en-AU","WA","2011-06-06","Western Australia Day","V",""
"en-AU","ACT","2011-06-13","Queen's Birthday","V",""
"en-AU","NSW","2011-06-13","Queen's Birthday","V",""
"en-AU","QLD","2011-06-13","Queen's Birthday","V",""
"en-AU","TAS","2011-06-13","Queen's Birthday","V",""
"en-AU","VIC","2011-06-13","Queen's Birthday","V",""
"en-AU","ACT","2011-08-01","Bank Holiday","V",""
"en-AU","NT","2011-08-01","Picnic Day","V",""
"en-AU","ACT","2011-10-03","Labour Day","V",""
"en-AU","NSW","2011-10-03","Labour Day","V",""
