"locale","region","date","description","type","notes"
"en-CA","","2017-01-01","New Year's Day","NF",""
"en-CA","AB","2017-02-20","Family Day","V",""
"en-CA","ON","2017-02-20","Family Day","V",""
"en-CA","SK","2017-02-20","Family Day","V",""
"en-CA","NB","2017-02-20","Family Day","V",""
"en-CA","MB","2017-02-20","Louis Riel Day","V",""
"en-CA","PE","2017-02-20","Islander Day","V",""
"en-CA","","2017-04-14","Good Friday","NRV",""
"en-CA","AB","2017-04-17","Easter Monday","RV",""
"en-CA","PE","2017-04-17","Easter Monday","RV",""
"en-CA","QC","2017-04-17","Easter Monday","RV",""
"en-CA","QC","2017-05-22","National Patriots' Day","V",""
"en-CA","","2017-05-22","Victoria Day","V",""
"en-CA","","2017-07-01","Canada Day","NF",""
"en-CA","","2017-08-07","First Monday of August","V",""
"en-CA","","2017-09-04","Labour Day","NV",""
"en-CA","","2017-10-09","Thanksgiving Day","V",""
"en-CA","","2017-11-11","Remembrance Day","F",""
"en-CA","","2017-12-25","Christmas Day","NRF",""
"en-CA","","2017-12-26","Boxing Day","NRF",""
