"locale","region","date","description","type","notes"
"en-CA","","2014-01-01","New Year's Day","NF",""
"en-CA","AB","2014-02-17","Family Day","V",""
"en-CA","ON","2014-02-17","Family Day","V",""
"en-CA","SK","2014-02-17","Family Day","V",""
"en-CA","NB","2014-02-17","Family Day","V",""
"en-CA","MB","2014-02-17","Louis Riel Day","V",""
"en-CA","PE","2014-02-17","Islander Day","V",""
"en-CA","","2014-04-18","Good Friday","NRV",""
"en-CA","AB","2014-04-21","Easter Monday","RV",""
"en-CA","PE","2014-04-21","Easter Monday","RV",""
"en-CA","QC","2014-04-21","Easter Monday","RV",""
"en-CA","QC","2014-05-19","National Patriots' Day","V",""
"en-CA","AB","2014-05-19","Victoria Day","V",""
"en-CA","BC","2014-05-19","Victoria Day","V",""
"en-CA","MB","2014-05-19","Victoria Day","V",""
"en-CA","NS","2014-05-19","Victoria Day","V",""
"en-CA","ON","2014-05-19","Victoria Day","V",""
"en-CA","SK","2014-05-19","Victoria Day","V",""
"en-CA","NT","2014-05-19","Victoria Day","V",""
"en-CA","NU","2014-05-19","Victoria Day","V",""
"en-CA","YT","2014-05-19","Victoria Day","V",""
"en-CA","QC","2014-06-24","National Holiday","F",""
"en-CA","","2014-07-01","Canada Day","NF",""
"en-CA","NT","2014-08-04","August Civic Holiday","V",""
"en-CA","NU","2014-08-04","August Civic Holiday","V",""
"en-CA","SK","2014-08-04","Saskatchewan Day","V",""
"en-CA","AB","2014-08-04","Heritage Day","V",""
"en-CA","NS","2014-08-04","Heritage Day","V",""
"en-CA","NB","2014-08-04","New Brunswick Day","V",""
"en-CA","","2014-09-01","Labour Day","NV",""
"en-CA","AB","2014-10-13","Thanksgiving Day","V",""
"en-CA","BC","2014-10-13","Thanksgiving Day","V",""
"en-CA","MB","2014-10-13","Thanksgiving Day","V",""
"en-CA","NL","2014-10-13","Thanksgiving Day","V",""
"en-CA","ON","2014-10-13","Thanksgiving Day","V",""
"en-CA","QC","2014-10-13","Thanksgiving Day","V",""
"en-CA","SK","2014-10-13","Thanksgiving Day","V",""
"en-CA","NT","2014-10-13","Thanksgiving Day","V",""
"en-CA","NU","2014-10-13","Thanksgiving Day","V",""
"en-CA","YT","2014-10-13","Thanksgiving Day","V",""
"en-CA","AB","2014-11-11","Remembrance Day","F",""
"en-CA","BC","2014-11-11","Remembrance Day","F",""
"en-CA","NB","2014-11-11","Remembrance Day","F",""
"en-CA","NL","2014-11-11","Remembrance Day","F",""
"en-CA","NT","2014-11-11","Remembrance Day","F",""
"en-CA","","2014-12-25","Christmas Day","NRF",""
"en-CA","","2014-12-26","Boxing Day","NRF",""
