"locale","region","date","description","type","notes"
"fr-BE","","2025-01-01","Nouvel An","NF",""
"fr-BE","","2025-04-20","Pâques","NRV",""
"fr-BE","","2025-04-21","Lundi de Pâques","NRV",""
"fr-BE","","2025-05-01","Fête du Travail","NF",""
"fr-BE","","2025-05-29","Ascension","NRV",""
"fr-BE","","2025-06-08","Pentecôte","NRV",""
"fr-BE","","2025-06-09","Lundi de Pentecôte","NRV",""
"fr-BE","","2025-07-21","Fête nationale","NF",""
"fr-BE","","2025-08-15","Assomption","NRF",""
"fr-BE","","2025-11-01","Toussaint","NRF",""
"fr-BE","","2025-11-11","Jour de l'armistice","NF",""
"fr-BE","","2025-12-25","Noël","NRF",""
