"locale","region","date","description","type","notes"
"fr-BE","","2023-01-01","Nouvel An","NF",""
"fr-BE","","2023-04-09","Pâques","NRV",""
"fr-BE","","2023-04-10","Lundi de Pâques","NRV",""
"fr-BE","","2023-05-01","Fête du Travail","NF",""
"fr-BE","","2023-05-18","Ascension","NRV",""
"fr-BE","","2023-05-28","Pentecôte","NRV",""
"fr-BE","","2023-05-29","Lundi de Pentecôte","NRV",""
"fr-BE","","2023-07-21","Fête nationale","NF",""
"fr-BE","","2023-08-15","Assomption","NRF",""
"fr-BE","","2023-11-01","Toussaint","NRF",""
"fr-BE","","2023-11-11","Jour de l'armistice","NF",""
"fr-BE","","2023-12-25","Noël","NRF",""
