"locale","region","date","description","type","notes"
"pt-BR","","2015-01-01","Confraternização Universal","NF",""
"pt-BR","","2015-02-16","Carnaval","NRV",""
"pt-BR","","2015-02-17","Carnaval","NRV",""
"pt-BR","","2015-04-03","Sexta-feira Santa","NRV",""
"pt-BR","","2015-04-05","Páscoa","NRV",""
"pt-BR","","2015-04-21","Tiradentes","NF",""
"pt-BR","","2015-05-01","Dia Internacional do Trabalhador","NF",""
"pt-BR","","2015-06-04","Corpus Christi","NRV",""
"pt-BR","","2015-09-07","Independência do Brasil","NF",""
"pt-BR","","2015-10-12","Nossa Senhora Aparecida","NRF",""
"pt-BR","","2015-11-02","Finados","NRF",""
"pt-BR","","2015-11-15","Proclamação da República","NF",""
"pt-BR","","2015-12-25","Natal","NRF",""
