"locale","region","date","description","type","notes"
"tr-TR","","2011-01-01","Yılbaşı","NF",""
"tr-TR","","2011-04-23","Ulusal Egemenlik ve Çocuk Bayramı","NF",""
"tr-TR","","2011-05-01","Emek ve Dayanışma Günü","NF",""
"tr-TR","","2011-05-19","Atatürk'ü Anma, Gençlik ve Spor Bayramı","NF",""
"tr-TR","","2011-08-30","Ramazan Bayramı (1. Gün)","NRV",""
"tr-TR","","2011-08-30","Zafer Bayramı","NF",""
"tr-TR","","2011-08-31","Ramazan Bayramı (2. Gün)","NRV",""
"tr-TR","","2011-09-01","Ramazan Bayramı (3. Gün)","NRV",""
"tr-TR","","2011-10-29","Cumhuriyet Bayramı","NF",""
"tr-TR","","2011-11-06","Kurban Bayramı (1. Gün)","NRV",""
"tr-TR","","2011-11-07","Kurban Bayramı (2. Gün)","NRV",""
"tr-TR","","2011-11-08","Kurban Bayramı (3. Gün)","NRV",""
"tr-TR","","2011-11-09","Kurban Bayramı (4. Gün)","NRV",""
