"locale","region","date","description","type","notes"
"tr-TR","","2016-01-01","Yılbaşı","NF",""
"tr-TR","","2016-04-23","Ulusal Egemenlik ve Çocuk Bayramı","NF",""
"tr-TR","","2016-05-01","Emek ve Dayanışma Günü","NF",""
"tr-TR","","2016-05-19","Atatürk'ü Anma, Gençlik ve Spor Bayramı","NF",""
"tr-TR","","2016-08-30","Zafer Bayramı","NF",""
"tr-TR","","2016-10-29","Cumhuriyet Bayramı","NF",""
"tr-TR","","2016-07-05","Ramazan Bayramı 1","NRV",""
"tr-TR","","2016-07-06","Ramazan Bayramı 2","NRV",""
"tr-TR","","2016-07-07","Ramazan Bayramı 3","NRV",""
"tr-TR","","2016-09-12","Kurban Bayramı 1","NRV",""
"tr-TR","","2016-09-13","Kurban Bayramı 2","NRV",""
"tr-TR","","2016-09-14","Kurban Bayramı 3","NRV",""
"tr-TR","","2016-09-15","Kurban Bayramı 4","NRV",""
