"locale","region","date","description","type","notes"
"tr-TR","","2022-01-01","Yılbaşı","NF",""
"tr-TR","","2022-04-23","Ulusal Egemenlik ve Çocuk Bayramı","NF",""
"tr-TR","","2022-05-01","Emek ve Dayanışma Günü","NF",""
"tr-TR","","2022-05-02","Ramazan Bayramı (1. Gün)","NRV",""
"tr-TR","","2022-05-03","Ramazan Bayramı (2. Gün)","NRV",""
"tr-TR","","2022-05-04","Ramazan Bayramı (3. Gün)","NRV",""
"tr-TR","","2022-05-19","Atatürk'ü Anma, Gençlik ve Spor Bayramı","NF",""
"tr-TR","","2022-07-09","Kurban Bayramı (1. Gün)","NRV",""
"tr-TR","","2022-07-10","Kurban Bayramı (2. Gün)","NRV",""
"tr-TR","","2022-07-11","Kurban Bayramı (3. Gün)","NRV",""
"tr-TR","","2022-07-12","Kurban Bayramı (4. Gün)","NRV",""
"tr-TR","","2022-07-15","Demokrasi ve Milli Birlik Günü","NF",""
"tr-TR","","2022-08-30","Zafer Bayramı","NF",""
"tr-TR","","2022-10-29","Cumhuriyet Bayramı","NF",""
