"locale","region","date","description","type","notes"
"es-MX","","2013-01-01","Año Nuevo","NF",""
"es-MX","","2013-02-04","Día de la Constitución","NV",""
"es-MX","","2013-03-18","Natalicio de Benito Juárez","NV",""
"es-MX","","2013-03-28","Jueves Santo","NRV",""
"es-MX","","2013-03-29","Viernes Santo","NRV",""
"es-MX","","2013-05-01","Día del Trabajo","NF",""
"es-MX","","2013-09-16","Día de la Independencia","NF",""
"es-MX","","2013-11-18","Día de la Revolución","NV",""
"es-MX","","2013-12-12","Nuestra Señora de Guadalupe","NRF",""
"es-MX","","2013-12-25","Navidad","NRF",""
