"locale","region","date","description","type","notes"
"es-MX","","2014-01-01","Año Nuevo","NF",""
"es-MX","","2014-02-03","Día de la Constitución","NV",""
"es-MX","","2014-03-17","Natalicio de Benito Juárez","NV",""
"es-MX","","2014-04-17","Jueves Santo","NRV",""
"es-MX","","2014-04-18","Viernes Santo","NRV",""
"es-MX","","2014-05-01","Día del Trabajo","NF",""
"es-MX","","2014-09-16","Día de la Independencia","NF",""
"es-MX","","2014-11-17","Día de la Revolución","NV",""
"es-MX","","2014-12-12","Nuestra Señora de Guadalupe","NRF",""
"es-MX","","2014-12-25","Navidad","NRF",""
