"locale","region","date","description","type","notes"
"es-MX","","2018-01-01","Año Nuevo","NF",""
"es-MX","","2018-02-05","Día de la Constitución","NV",""
"es-MX","","2018-03-21","Natalicio de Benito Juárez","NV",""
"es-MX","","2018-03-29","Jueves Santo","NRV",""
"es-MX","","2018-03-30","Viernes Santo","NRV",""
"es-MX","","2018-05-01","Día del Trabajo","NF",""
"es-MX","","2018-09-16","Día de la Independencia","NF",""
"es-MX","","2018-11-20","Día de la Revolución","NV",""
"es-MX","","2018-12-12","Nuestra Señora de Guadalupe","NRF",""
"es-MX","","2018-12-25","Navidad","NRF",""
