"locale","region","date","description","type","notes"
"en-NZ","","2012-01-01","New Year's Day","N",""
"en-NZ","","2012-01-02","Day after New Years Day","N",""
"en-NZ","","2012-02-06","Waitangi Day","N",""
"en-NZ","","2012-04-06","Good Friday","N",""
"en-NZ","","2012-04-09","Easter Monday","N",""
"en-NZ","","2012-04-25","ANZAC Day","N",""
"en-NZ","","2012-06-04","Queen's Birthday","N",""
"en-NZ","","2012-10-22","Labour Day","N",""
"en-NZ","","2012-12-25","Christmas Day","N",""
"en-NZ","","2012-12-26","Boxing Day","N",""
