"locale","region","date","description","type","notes"
"es-CO","","2011-01-01","Año Nuevo","NF",""
"es-CO","","2011-01-10","Día de los Reyes Magos","NRV",""
"es-CO","","2011-03-21","Día de San José","NRV",""
"es-CO","","2011-04-21","Jueves Santo","NRV",""
"es-CO","","2011-04-22","Viernes Santo","NRV",""
"es-CO","","2011-04-24","Domingo de Pascua","NRV",""
"es-CO","","2011-05-01","Día del Trabajo","NF",""
"es-CO","","2011-06-06","La Ascensión del Señor","NRV",""
"es-CO","","2011-06-27","Corpus Christi","NRV",""
"es-CO","","2011-07-04","El Sagrado Corazón de Jesús","NRV",""
"es-CO","","2011-07-04","San Pedro y San Pablo","NRV",""
"es-CO","","2011-07-20","Grito de Independencia","NF",""
"es-CO","","2011-08-07","Batalla de Boyacá","NF",""
"es-CO","","2011-08-15","Asunción de la Virgen","NRV",""
"es-CO","","2011-10-17","Día de la Raza","NV",""
"es-CO","","2011-11-07","Todos los Santos","NRV",""
"es-CO","","2011-11-14","Independencia de Cartagena","NV",""
"es-CO","","2011-12-08","Inmaculada Concepción","NRF",""
"es-CO","","2011-12-25","Navidad","NRF",""
