"locale","region","date","description","type","notes"
"de-DE","","2012-01-01","Neujahr","N",""
"de-DE","BW","2012-01-06","Heilige drei Könige","N",""
"de-DE","BY","2012-01-06","Heilige drei Könige","N",""
"de-DE","ST","2012-01-06","Heilige drei Könige","N",""
"de-DE","","2012-04-06","Karfreitag","N",""
"de-DE","","2012-04-08","Ostern","N",""
"de-DE","","2012-04-09","Ostermontag","N",""
"de-DE","","2012-05-01","Erster Maifeiertag","N",""
"de-DE","","2012-05-17","Christi Himmelfahrt","N",""
"de-DE","","2012-05-27","Pfingstsonntag","N",""
"de-DE","","2012-05-28","Pfingstmontag","N",""
"de-DE","BW","2012-06-07","Fronleichnam","N",""
"de-DE","BY","2012-06-07","Fronleichnam","N",""
"de-DE","HE","2012-06-07","Fronleichnam","N",""
"de-DE","NRW","2012-06-07","Fronleichnam","N",""
"de-DE","RP","2012-06-07","Fronleichnam","N",""
"de-DE","SL","2012-06-07","Fronleichnam","N",""
"de-DE","SL","2012-08-15","Mariä Himmelfahrt","N",""
"de-DE","","2012-10-03","Tag der Deutschen Einheit","N",""
"de-DE","BB","2012-10-31","Reformationstag","N",""
"de-DE","MV","2012-10-31","Reformationstag","N",""
"de-DE","SN","2012-10-31","Reformationstag","N",""
"de-DE","ST","2012-10-31","Reformationstag","N",""
"de-DE","TH","2012-10-31","Reformationstag","N",""
"de-DE","BW","2012-11-01","Allerheiligen","N",""
"de-DE","BY","2012-11-01","Allerheiligen","N",""
"de-DE","NRW","2012-11-01","Allerheiligen","N",""
"de-DE","RP","2012-11-01","Allerheiligen","N",""
"de-DE","SL","2012-11-01","Allerheiligen","N",""
"de-DE","SN","2012-11-21","Buss und Bettag","N",""
"de-DE","","2012-12-24","Heilig Abend","N",""
"de-DE","","2012-12-25","Weihnachtstag","N",""
"de-DE","","2012-12-26","Zweiter Weihnachtstag","N",""
"de-DE","","2012-12-31","Sylvester","N",""
