"locale","region","date","description","type","notes"
"is-IS","","2022-01-01","Nýársdagur","NRF",""
"is-IS","","2022-04-14","Skírdagur","NRV",""
"is-IS","","2022-04-15","Föstudagurinn langi","NRV",""
"is-IS","","2022-04-17","Páskadagur","NRV",""
"is-IS","","2022-04-18","Annar dagur páska","NRV",""
"is-IS","","2022-04-21","Sumardagurinn fyrsti","NV",""
"is-IS","","2022-05-01","Verkalýðsdagurinn","NF",""
"is-IS","","2022-05-26","Uppstigningardagur","NRV",""
"is-IS","","2022-06-05","Hvítasunnudagur","NRV",""
"is-IS","","2022-06-06","Annar dagur hvítasunnu","NRV",""
"is-IS","","2022-06-17","Þjóðhátíðardagurinn","NF",""
"is-IS","","2022-08-01","Frídagur verslunarmanna","NV",""
"is-IS","","2022-12-24","Aðfangadagur jóla","NRF","Holiday from 13:00"
"is-IS","","2022-12-25","Jóladagur","NRF",""
"is-IS","","2022-12-26","Annar dagur jóla","NRF",""
"is-IS","","2022-12-31","Gamlársdagur","NF","Holiday from 13:00"
