"locale","region","date","description","type","notes"
"is-IS","","2025-01-01","Nýársdagur","NRF",""
"is-IS","","2025-04-17","Skírdagur","NRV",""
"is-IS","","2025-04-18","Föstudagurinn langi","NRV",""
"is-IS","","2025-04-20","Páskadagur","NRV",""
"is-IS","","2025-04-21","Annar dagur páska","NRV",""
"is-IS","","2025-04-24","Sumardagurinn fyrsti","NV",""
"is-IS","","2025-05-01","Verkalýðsdagurinn","NF",""
"is-IS","","2025-05-29","Uppstigningardagur","NRV",""
"is-IS","","2025-06-08","Hvítasunnudagur","NRV",""
"is-IS","","2025-06-09","Annar dagur hvítasunnu","NRV",""
"is-IS","","2025-06-17","Þjóðhátíðardagurinn","NF",""
"is-IS","","2025-08-04","Frídagur verslunarmanna","NV",""
"is-IS","","2025-12-24","Aðfangadagur jóla","NRF","Holiday from 13:00"
"is-IS","","2025-12-25","Jóladagur","NRF",""
"is-IS","","2025-12-26","Annar dagur jóla","NRF",""
"is-IS","","2025-12-31","Gamlársdagur","NF","Holiday from 13:00"
