"locale","region","date","description","type","notes"
"en-US","","2013-01-01","New Year's Day","NF",""
"en-US","","2013-01-21","Birthday of Martin Luther King, Jr.","V",""
"en-US","","2013-02-18","Washington's Birthday","NV",""
"en-US","MA","2013-04-15","Patriots' Day","NV",""
"en-US","ME","2013-04-15","Patriots' Day","NV",""
"en-US","","2013-05-27","Memorial Day","NV",""
"en-US","","2013-07-04","Independence Day","NF",""
"en-US","","2013-09-02","Labor Day","NV",""
"en-US","","2013-10-14","Columbus Day","NV",""
"en-US","","2013-11-11","Veterans Day","NV",""
"en-US","","2013-11-28","Thanksgiving Day","NV",""
"en-US","","2013-12-25","Christmas Day","NRF",""
