"locale","region","date","description","type","notes"
"da-DK","","2023-01-01","Nytårsdag","NF",""
"da-DK","","2023-04-06","Skærtorsdag","NRV",""
"da-DK","","2023-04-07","Langfredag","NRV",""
"da-DK","","2023-04-09","Påskedag","NRV",""
"da-DK","","2023-04-10","Anden påskedag","NRV",""
"da-DK","","2023-05-05","Store bededag","NRV",""
"da-DK","","2023-05-18","Kristi himmelfartsdag","NRV",""
"da-DK","","2023-05-28","Pinsedag","NRV",""
"da-DK","","2023-05-29","Anden pinsedag","NRV",""
"da-DK","","2023-06-05","Grundlovsdag","NF",""
"da-DK","","2023-12-25","Juledag","NRF",""
"da-DK","","2023-12-26","Anden juledag","NRF",""
