"locale","region","date","description","type","notes"
"ga-IE","","2017-01-01","Lá Caille or Lá Bliana Nua","NF",""
"ga-IE","","2017-03-17","Lá Fhéile Pádraig","NF",""
"ga-IE","","2017-04-17","Luan Cásca","NRV",""
"ga-IE","","2017-05-01","Lá an Lucht Oibre","NV",""
"ga-IE","","2017-06-05","Lá Saoire i mí Mheitheamh","NV",""
"ga-IE","","2017-08-07","Lá Saoire i mí Lúnasa","NV",""
"ga-IE","","2017-10-30","Lá Saoire i mí Dheireadh Fómhair","NV",""
"ga-IE","","2017-12-25","Lá Nollag","NRF",""
"ga-IE","","2017-12-26","Lá Fhéile Stiofáin or Lá an Dreoilín","NRF",""
