"locale","region","date","description","type","notes"
"es-CO","","2022-01-01","Año Nuevo","NF",""
"es-CO","","2022-01-10","Día de los Reyes Magos","NRV",""
"es-CO","","2022-03-21","Día de San José","NRV",""
"es-CO","","2022-04-14","Jueves Santo","NRV",""
"es-CO","","2022-04-15","Viernes Santo","NRV",""
"es-CO","","2022-04-17","Domingo de Pascua","NRV",""
"es-CO","","2022-05-01","Día del Trabajo","NF",""
"es-CO","","2022-05-30","La Ascensión del Señor","NRV",""
"es-CO","","2022-06-20","Corpus Christi","NRV",""
"es-CO","","2022-06-27","El Sagrado Corazón de Jesús","NRV",""
"es-CO","","2022-07-04","San Pedro y San Pablo","NRV",""
"es-CO","","2022-07-20","Grito de Independencia","NF",""
"es-CO","","2022-08-07","Batalla de Boyacá","NF",""
"es-CO","","2022-08-15","Asunción de la Virgen","NRV",""
"es-CO","","2022-10-17","Día de la Raza","NV",""
"es-CO","","2022-11-07","Todos los Santos","NRV",""
"es-CO","","2022-11-14","Independencia de Cartagena","NV",""
"es-CO","","2022-12-08","Inmaculada Concepción","NRF",""
"es-CO","","2022-12-25","Navidad","NRF",""
