"locale","region","date","description","type","notes"
"es-CO","","2023-01-01","Año Nuevo","NF",""
"es-CO","","2023-01-09","Día de los Reyes Magos","NRV",""
"es-CO","","2023-03-20","Día de San José","NRV",""
"es-CO","","2023-04-06","Jueves Santo","NRV",""
"es-CO","","2023-04-07","Viernes Santo","NRV",""
"es-CO","","2023-04-09","Domingo de Pascua","NRV",""
"es-CO","","2023-05-01","Día del Trabajo","NF",""
"es-CO","","2023-05-22","La Ascensión del Señor","NRV",""
"es-CO","","2023-06-12","Corpus Christi","NRV",""
"es-CO","","2023-06-19","El Sagrado Corazón de Jesús","NRV",""
"es-CO","","2023-07-03","San Pedro y San Pablo","NRV",""
"es-CO","","2023-07-20","Grito de Independencia","NF",""
"es-CO","","2023-08-07","Batalla de Boyacá","NF",""
"es-CO","","2023-08-21","Asunción de la Virgen","NRV",""
"es-CO","","2023-10-16","Día de la Raza","NV",""
"es-CO","","2023-11-06","Todos los Santos","NRV",""
"es-CO","","2023-11-13","Independencia de Cartagena","NV",""
"es-CO","","2023-12-08","Inmaculada Concepción","NRF",""
"es-CO","","2023-12-25","Navidad","NRF",""
