"locale","region","date","description","type","notes"
"es-CO","","2017-01-01","Año Nuevo","NF",""
"es-CO","","2017-01-09","Día de los Reyes Magos","NRV",""
"es-CO","","2017-03-20","Día de San José","NRV",""
"es-CO","","2017-04-13","Jueves Santo","NRV",""
"es-CO","","2017-04-14","Viernes Santo","NRV",""
"es-CO","","2017-04-16","Domingo de Pascua","NRV",""
"es-CO","","2017-05-01","Día del Trabajo","NF",""
"es-CO","","2017-05-29","La Ascensión del Señor","NRV",""
"es-CO","","2017-06-19","Corpus Christi","NRV",""
"es-CO","","2017-06-26","El Sagrado Corazón de Jesús","NRV",""
"es-CO","","2017-07-03","San Pedro y San Pablo","NRV",""
"es-CO","","2017-07-20","Grito de Independencia","NF",""
"es-CO","","2017-08-07","Batalla de Boyacá","NF",""
"es-CO","","2017-08-21","Asunción de la Virgen","NRV",""
"es-CO","","2017-10-16","Día de la Raza","NV",""
"es-CO","","2017-11-06","Todos los Santos","NRV",""
"es-CO","","2017-11-13","Independencia de Cartagena","NV",""
"es-CO","","2017-12-08","Inmaculada Concepción","NRF",""
"es-CO","","2017-12-25","Navidad","NRF",""
