"locale","region","date","description","type","notes"
"lb-LU","","2011-01-01","Neijoerschdag","NF",""
"lb-LU","","2011-04-24","Ouschteren","NF",""
"lb-LU","","2011-04-25","Ouschterméindeg","NF",""
"lb-LU","","2011-05-01","Éischte Mee","NF",""
"lb-LU","","2011-06-02","Christi Himmelfaart","NF",""
"lb-LU","","2011-06-12","Péngschten","NF",""
"lb-LU","","2011-06-13","Péngschtméindeg","NF",""
"lb-LU","","2011-06-23","Nationalfeierdag","NF",""
"lb-LU","","2011-08-15","Léiffrawëschdag","NRF",""
"lb-LU","","2011-11-01","Allerhellegen","NRF",""
"lb-LU","","2011-12-25","Chrëschtdag","NRF",""
"lb-LU","","2011-12-26","Stiefesdag","NRF",""
