"locale","region","date","description","type","notes"
"lb-LU","","2020-01-01","Neijoerschdag","NF",""
"lb-LU","","2020-04-12","Ouschteren","NF",""
"lb-LU","","2020-04-13","Ouschterméindeg","NF",""
"lb-LU","","2020-05-01","Éischte Mee","NF",""
"lb-LU","","2020-05-09","Europadag","NF",""
"lb-LU","","2020-05-21","Christi Himmelfaart","NF",""
"lb-LU","","2020-05-31","Péngschten","NF",""
"lb-LU","","2020-06-01","Péngschtméindeg","NF",""
"lb-LU","","2020-06-23","Nationalfeierdag","NF",""
"lb-LU","","2020-08-15","Léiffrawëschdag","NRF",""
"lb-LU","","2020-11-01","Allerhellegen","NRF",""
"lb-LU","","2020-12-25","Chrëschtdag","NRF",""
"lb-LU","","2020-12-26","Stiefesdag","NRF",""
