"locale","region","date","description","type","notes"
"lb-LU","","2023-01-01","Neijoerschdag","NF",""
"lb-LU","","2023-04-09","Ouschteren","NF",""
"lb-LU","","2023-04-10","Ouschterméindeg","NF",""
"lb-LU","","2023-05-01","Éischte Mee","NF",""
"lb-LU","","2023-05-09","Europadag","NF",""
"lb-LU","","2023-05-18","Christi Himmelfaart","NF",""
"lb-LU","","2023-05-28","Péngschten","NF",""
"lb-LU","","2023-05-29","Péngschtméindeg","NF",""
"lb-LU","","2023-06-23","Nationalfeierdag","NF",""
"lb-LU","","2023-08-15","Léiffrawëschdag","NRF",""
"lb-LU","","2023-11-01","Allerhellegen","NRF",""
"lb-LU","","2023-12-25","Chrëschtdag","NRF",""
"lb-LU","","2023-12-26","Stiefesdag","NRF",""
