"locale","region","date","description","type","notes"
"lb-LU","","2015-01-01","Neijoerschdag","NF",""
"lb-LU","","2015-04-05","Ouschteren","NF",""
"lb-LU","","2015-04-06","Ouschterméindeg","NF",""
"lb-LU","","2015-05-01","Éischte Mee","NF",""
"lb-LU","","2015-05-14","Christi Himmelfaart","NF",""
"lb-LU","","2015-05-24","Péngschten","NF",""
"lb-LU","","2015-05-25","Péngschtméindeg","NF",""
"lb-LU","","2015-06-23","Nationalfeierdag","NF",""
"lb-LU","","2015-08-15","Léiffrawëschdag","NRF",""
"lb-LU","","2015-11-01","Allerhellegen","NRF",""
"lb-LU","","2015-12-25","Chrëschtdag","NRF",""
"lb-LU","","2015-12-26","Stiefesdag","NRF",""
