"locale","region","date","description","type","notes"
"lb-LU","","2018-01-01","Neijoerschdag","NF",""
"lb-LU","","2018-04-01","Ouschteren","NF",""
"lb-LU","","2018-04-02","Ouschterméindeg","NF",""
"lb-LU","","2018-05-01","Éischte Mee","NF",""
"lb-LU","","2018-05-10","Christi Himmelfaart","NF",""
"lb-LU","","2018-05-20","Péngschten","NF",""
"lb-LU","","2018-05-21","Péngschtméindeg","NF",""
"lb-LU","","2018-06-23","Nationalfeierdag","NF",""
"lb-LU","","2018-08-15","Léiffrawëschdag","NRF",""
"lb-LU","","2018-11-01","Allerhellegen","NRF",""
"lb-LU","","2018-12-25","Chrëschtdag","NRF",""
"lb-LU","","2018-12-26","Stiefesdag","NRF",""
