"locale","region","date","description","type","notes"
"lb-LU","","2013-01-01","Neijoerschdag","NF",""
"lb-LU","","2013-03-31","Ouschteren","NF",""
"lb-LU","","2013-04-01","Ouschterméindeg","NF",""
"lb-LU","","2013-05-01","Éischte Mee","NF",""
"lb-LU","","2013-05-09","Christi Himmelfaart","NF",""
"lb-LU","","2013-05-19","Péngschten","NF",""
"lb-LU","","2013-05-20","Péngschtméindeg","NF",""
"lb-LU","","2013-06-23","Nationalfeierdag","NF",""
"lb-LU","","2013-08-15","Léiffrawëschdag","NRF",""
"lb-LU","","2013-11-01","Allerhellegen","NRF",""
"lb-LU","","2013-12-25","Chrëschtdag","NRF",""
"lb-LU","","2013-12-26","Stiefesdag","NRF",""
