"locale","region","date","description","type","notes"
"fi-FI","","2012-01-01","Uudenvuodenpäivä","N",""
"fi-FI","","2012-01-06","Loppiainen","N",""
"fi-FI","","2012-04-06","Pitkäperjantai","N",""
"fi-FI","","2012-04-08","Pääsiäispäivä","N",""
"fi-FI","","2012-04-09","2. pääsiäispäivä","N",""
"fi-FI","","2012-05-01","Vappu","N",""
"fi-FI","","2012-05-17","Helatorstai","N",""
"fi-FI","","2012-05-27","Helluntaipäivä","N",""
"fi-FI","","2012-06-23","Juhannuspäivä","N",""
"fi-FI","","2012-11-03","Pyhäinpäivä","N",""
"fi-FI","","2012-12-06","Itsenäisyyspäivä","N",""
"fi-FI","","2012-12-25","Joulupäivä","N",""
"fi-FI","","2012-12-26","Tapaninpäivä","N",""
