"locale","region","date","description","type","notes"
"fi-FI","","2018-01-01","Uudenvuodenpäivä","NF",""
"fi-FI","","2018-01-06","Loppiainen","NRF",""
"fi-FI","","2018-03-30","Pitkäperjantai","NRV",""
"fi-FI","","2018-04-01","Pääsiäispäivä","NRV",""
"fi-FI","","2018-04-02","2. pääsiäispäivä","NRV",""
"fi-FI","","2018-05-01","Vappu","NF",""
"fi-FI","","2018-05-10","Helatorstai","NRV",""
"fi-FI","","2018-05-20","Helluntaipäivä","NRV",""
"fi-FI","","2018-06-23","Juhannuspäivä","NV",""
"fi-FI","","2018-11-03","Pyhäinpäivä","NV",""
"fi-FI","","2018-12-06","Itsenäisyyspäivä","NF",""
"fi-FI","","2018-12-25","Joulupäivä","NRF",""
"fi-FI","","2018-12-26","Tapaninpäivä","NRF",""
