"locale","region","date","description","type","notes"
"el-GR","","2023-01-01","Πρωτοχρονιά","NF",""
"el-GR","","2023-01-06","Θεοφάνεια","NRF",""
"el-GR","","2023-02-27","Καθαρά Δευτέρα","NRV",""
"el-GR","","2023-03-25","Ευαγγελισμός της Θεοτόκου και Εθνική Ημέρα Ανεξαρτησίας της Ελλάδας","NF",""
"el-GR","","2023-04-14","Μεγάλη Παρασκευή","NRV",""
"el-GR","","2023-04-15","Μεγάλο Σάββατο","NRV",""
"el-GR","","2023-04-16","Πάσχα","NRV",""
"el-GR","","2023-04-17","Δευτέρα του Πάσχα","NRV",""
"el-GR","","2023-05-01","Πρωτομαγιά","NF",""
"el-GR","","2023-06-05","Δευτέρα του Αγίου Πνεύματος","NRV",""
"el-GR","","2023-08-15","Κοίμηση της Θεοτόκου","NRF",""
"el-GR","","2023-10-28","Ημέρα του ΌΧΙ","NF",""
"el-GR","","2023-12-25","Χριστούγεννα","NRF",""
"el-GR","","2023-12-26","Επόμενη ημέρα Χριστουγέννων","NRF",""
