"locale","region","date","description","type","notes"
"el-GR","","2019-01-01","Πρωτοχρονιά","NF",""
"el-GR","","2019-01-06","Θεοφάνεια","NRF",""
"el-GR","","2019-03-11","Καθαρά Δευτέρα","NRV",""
"el-GR","","2019-03-25","Ευαγγελισμός της Θεοτόκου και Εθνική Ημέρα Ανεξαρτησίας της Ελλάδας","NF",""
"el-GR","","2019-04-26","Μεγάλη Παρασκευή","NRV",""
"el-GR","","2019-04-27","Μεγάλο Σάββατο","NRV",""
"el-GR","","2019-04-28","Πάσχα","NRV",""
"el-GR","","2019-04-29","Δευτέρα του Πάσχα","NRV",""
"el-GR","","2019-05-01","Πρωτομαγιά","NF",""
"el-GR","","2019-06-17","Δευτέρα του Αγίου Πνεύματος","NRV",""
"el-GR","","2019-08-15","Κοίμηση της Θεοτόκου","NRF",""
"el-GR","","2019-10-28","Ημέρα του ΌΧΙ","NF",""
"el-GR","","2019-12-25","Χριστούγεννα","NRF",""
"el-GR","","2019-12-26","Επόμενη ημέρα Χριστουγέννων","NRF",""
