"locale","region","date","description","type","notes"
"el-GR","","2026-01-01","Πρωτοχρονιά","NF",""
"el-GR","","2026-01-06","Θεοφάνεια","NRF",""
"el-GR","","2026-02-23","Καθαρά Δευτέρα","NRV",""
"el-GR","","2026-03-25","Ευαγγελισμός της Θεοτόκου και Εθνική Ημέρα Ανεξαρτησίας της Ελλάδας","NF",""
"el-GR","","2026-04-10","Μεγάλη Παρασκευή","NRV",""
"el-GR","","2026-04-11","Μεγάλο Σάββατο","NRV",""
"el-GR","","2026-04-12","Πάσχα","NRV",""
"el-GR","","2026-04-13","Δευτέρα του Πάσχα","NRV",""
"el-GR","","2026-05-01","Πρωτομαγιά","NF",""
"el-GR","","2026-06-01","Δευτέρα του Αγίου Πνεύματος","NRV",""
"el-GR","","2026-08-15","Κοίμηση της Θεοτόκου","NRF",""
"el-GR","","2026-10-28","Ημέρα του ΌΧΙ","NF",""
"el-GR","","2026-12-25","Χριστούγεννα","NRF",""
"el-GR","","2026-12-26","Επόμενη ημέρα Χριστουγέννων","NRF",""
