"locale","region","date","description","type","notes"
"el-GR","","2018-01-01","Πρωτοχρονιά","NF",""
"el-GR","","2018-01-06","Θεοφάνεια","NRF",""
"el-GR","","2018-02-19","Καθαρά Δευτέρα","NRV",""
"el-GR","","2018-03-25","Ευαγγελισμός της Θεοτόκου και Εθνική Ημέρα Ανεξαρτησίας της Ελλάδας","NF",""
"el-GR","","2018-04-06","Μεγάλη Παρασκευή","NRV",""
"el-GR","","2018-04-07","Μεγάλο Σάββατο","NRV",""
"el-GR","","2018-04-08","Πάσχα","NRV",""
"el-GR","","2018-04-09","Δευτέρα του Πάσχα","NRV",""
"el-GR","","2018-05-01","Πρωτομαγιά","NF",""
"el-GR","","2018-05-28","Δευτέρα του Αγίου Πνεύματος","NRV",""
"el-GR","","2018-08-15","Κοίμηση της Θεοτόκου","NRF",""
"el-GR","","2018-10-28","Ημέρα του ΌΧΙ","NF",""
"el-GR","","2018-12-25","Χριστούγεννα","NRF",""
"el-GR","","2018-12-26","Επόμενη ημέρα Χριστουγέννων","NRF",""
