"locale","region","date","description","type","notes"
"de-DE","","2018-01-01","Neujahr","NF",""
"de-DE","BW","2018-01-06","Heilige drei Könige","NRF",""
"de-DE","BY","2018-01-06","Heilige drei Könige","NRF",""
"de-DE","ST","2018-01-06","Heilige drei Könige","NRF",""
"de-DE","","2018-03-30","Karfreitag","NRV",""
"de-DE","","2018-04-01","Ostern","NRV",""
"de-DE","","2018-04-02","Ostermontag","NRV",""
"de-DE","","2018-05-01","Erster Maifeiertag","NF",""
"de-DE","","2018-05-10","Christi Himmelfahrt","NRV",""
"de-DE","","2018-05-20","Pfingstsonntag","NRV",""
"de-DE","","2018-05-21","Pfingstmontag","NRV",""
"de-DE","BW","2018-05-31","Fronleichnam","NRV",""
"de-DE","BY","2018-05-31","Fronleichnam","NRV",""
"de-DE","HE","2018-05-31","Fronleichnam","NRV",""
"de-DE","NW","2018-05-31","Fronleichnam","NRV",""
"de-DE","RP","2018-05-31","Fronleichnam","NRV",""
"de-DE","SL","2018-05-31","Fronleichnam","NRV",""
"de-DE","SL","2018-08-15","Mariä Himmelfahrt","NRF",""
"de-DE","","2018-10-03","Tag der Deutschen Einheit","NRF",""
"de-DE","BB","2018-10-31","Reformationstag","NRF",""
"de-DE","MV","2018-10-31","Reformationstag","NRF",""
"de-DE","SN","2018-10-31","Reformationstag","NRF",""
"de-DE","ST","2018-10-31","Reformationstag","NRF",""
"de-DE","TH","2018-10-31","Reformationstag","NRF",""
"de-DE","BW","2018-11-01","Allerheiligen","NRF",""
"de-DE","BY","2018-11-01","Allerheiligen","NRF",""
"de-DE","NW","2018-11-01","Allerheiligen","NRF",""
"de-DE","RP","2018-11-01","Allerheiligen","NRF",""
"de-DE","SL","2018-11-01","Allerheiligen","NRF",""
"de-DE","SN","2018-11-21","Buß- und Bettag","NRV",""
"de-DE","","2018-12-24","Heilig Abend","NRF",""
"de-DE","","2018-12-25","Weihnachtstag","NRF",""
"de-DE","","2018-12-26","Zweiter Weihnachtstag","NRF",""
"de-DE","","2018-12-31","Silvester","NF",""
