"locale","region","date","description","type","notes"
"pl-PL","","2019-01-01","Nowy Rok","NF",""
"pl-PL","","2019-01-06","Trzech Króli","NRF",""
"pl-PL","","2019-04-21","Wielkanoc","NRV",""
"pl-PL","","2019-04-22","Poniedziałek Wielkanocny","NRV",""
"pl-PL","","2019-05-01","Święto Pracy","NF",""
"pl-PL","","2019-05-03","Święto Konstytucji Trzeciego Maja","NF",""
"pl-PL","","2019-06-09","Zielone Świątki","NRV",""
"pl-PL","","2019-06-20","Boże Ciało","NRV",""
"pl-PL","","2019-08-15","Wniebowzięcie Najświętszej Maryi Panny","NRF",""
"pl-PL","","2019-11-01","Wszystkich Świętych","NRF",""
"pl-PL","","2019-11-11","Narodowe Święto Niepodległości","NF",""
"pl-PL","","2019-12-25","Boże Narodzenie (pierwszy dzień)","NRF",""
"pl-PL","","2019-12-26","Boże Narodzenie (drugi dzień)","NRF",""
