"locale","region","date","description","type","notes"
"pl-PL","","2021-01-01","Nowy Rok","NF",""
"pl-PL","","2021-01-06","Trzech Króli","NRF",""
"pl-PL","","2021-04-04","Wielkanoc","NRV",""
"pl-PL","","2021-04-05","Poniedziałek Wielkanocny","NRV",""
"pl-PL","","2021-05-01","Święto Pracy","NF",""
"pl-PL","","2021-05-03","Święto Konstytucji Trzeciego Maja","NF",""
"pl-PL","","2021-05-23","Zielone Świątki","NRV",""
"pl-PL","","2021-06-03","Boże Ciało","NRV",""
"pl-PL","","2021-08-15","Wniebowzięcie Najświętszej Maryi Panny","NRF",""
"pl-PL","","2021-11-01","Wszystkich Świętych","NRF",""
"pl-PL","","2021-11-11","Narodowe Święto Niepodległości","NF",""
"pl-PL","","2021-12-25","Boże Narodzenie (pierwszy dzień)","NRF",""
"pl-PL","","2021-12-26","Boże Narodzenie (drugi dzień)","NRF",""
