"locale","region","date","description","type","notes"
"es-US","","2017-01-01","Año Neuvo","NF",""
"es-US","","2017-01-02","Año Neuvo (observado)","NV",""
"es-US","","2017-01-16","Cumpleaños de Martin Luther King, Jr.","V",""
"es-US","","2017-02-20","Día del Presidente","NV",""
"es-US","MA","2017-04-17","Día del Patriota","NV",""
"es-US","ME","2017-04-17","Día del Patriota","NV",""
"es-US","","2017-05-29","Día de los Caídos","NV",""
"es-US","","2017-07-04","Día de la Independiencia","NF",""
"es-US","","2017-09-04","Día del Trabajo","NV",""
"es-US","","2017-10-09","Día de Columbus","NV",""
"es-US","","2017-11-11","Día de los Veteranos","NV",""
"es-US","","2017-11-23","Día de Acción de Gracias","NV",""
"es-US","","2017-12-25","Navidad","NRF",""
