"locale","region","date","description","type","notes"
"es-US","","2025-01-01","Año Neuvo","NF",""
"es-US","","2025-01-20","Cumpleaños de Martin Luther King, Jr.","NV",""
"es-US","","2025-02-17","Día del Presidente","NV",""
"es-US","MA","2025-04-21","Día del Patriota","V",""
"es-US","ME","2025-04-21","Día del Patriota","V",""
"es-US","","2025-05-26","Día de los Caídos","NV",""
"es-US","","2025-06-19","Juneteenth – Día de la Emancipación","NF",""
"es-US","","2025-07-04","Día de la Independiencia","NF",""
"es-US","","2025-09-01","Día del Trabajo","NV",""
"es-US","","2025-10-13","Día de Columbus","NV",""
"es-US","","2025-11-11","Día de los Veteranos","NF",""
"es-US","","2025-11-27","Día de Acción de Gracias","NV",""
"es-US","","2025-11-28","Día después de Acción de Gracias","NV",""
"es-US","","2025-12-24","Nochebuena","NRF",""
"es-US","","2025-12-25","Navidad","NRF",""
