"locale","region","date","description","type","notes"
"el-GR","","2020-01-01","Πρωτοχρονιά","NF",""
"el-GR","","2020-01-06","Θεοφάνεια","NRF",""
"el-GR","","2020-03-02","Καθαρά Δευτέρα","NRV",""
"el-GR","","2020-03-25","Ευαγγελισμός της Θεοτόκου και Εθνική Ημέρα Ανεξαρτησίας της Ελλάδας","NF",""
"el-GR","","2020-04-17","Μεγάλη Παρασκευή","NRV",""
"el-GR","","2020-04-18","Μεγάλο Σάββατο","NRV",""
"el-GR","","2020-04-19","Πάσχα","NRV",""
"el-GR","","2020-04-20","Δευτέρα του Πάσχα","NRV",""
"el-GR","","2020-05-01","Πρωτομαγιά","NF",""
"el-GR","","2020-06-08","Δευτέρα του Αγίου Πνεύματος","NRV",""
"el-GR","","2020-08-15","Κοίμηση της Θεοτόκου","NRF",""
"el-GR","","2020-10-28","Ημέρα του ΌΧΙ","NF",""
"el-GR","","2020-12-25","Χριστούγεννα","NRF",""
"el-GR","","2020-12-26","Επόμενη ημέρα Χριστουγέννων","NRF",""
