"locale","region","date","description","type","notes"
"nl-NL","","2022-01-01","Nieuwjaarsdag","NF",""
"nl-NL","","2022-04-15","Goede Vrijdag","NRV",""
"nl-NL","","2022-04-17","Eerste Paasdag","NRV",""
"nl-NL","","2022-04-18","Tweede Paasdag","NRV",""
"nl-NL","","2022-04-27","Koningsdag","NV",""
"nl-NL","","2022-05-04","Dodenherdenking","NF",""
"nl-NL","","2022-05-05","Bevrijdingsdag","NF",""
"nl-NL","","2022-05-26","Hemelvaartsdag","NRV",""
"nl-NL","","2022-06-05","Eerste Pinksterdag","NRV",""
"nl-NL","","2022-06-06","Tweede Pinksterdag","NRV",""
"nl-NL","","2022-12-05","Sinterklaas","NRF",""
"nl-NL","","2022-12-15","Koninkrijksdag","NV",""
"nl-NL","","2022-12-25","Eerste Kerstdag","NRF",""
"nl-NL","","2022-12-26","Tweede Kerstdag","NRF",""
