"locale","region","date","description","type","notes"
"nl-NL","","2011-01-01","Nieuwjaarsdag","NF",""
"nl-NL","","2011-04-22","Goede Vrijdag","NRV",""
"nl-NL","","2011-04-24","Eerste Paasdag","NRV",""
"nl-NL","","2011-04-25","Tweede Paasdag","NRV",""
"nl-NL","","2011-04-30","Koninginnedag","NV",""
"nl-NL","","2011-05-04","Dodenherdenking","F",""
"nl-NL","","2011-05-05","Bevrijdingsdag","NF",""
"nl-NL","","2011-06-02","Hemelvaartsdag","NRV",""
"nl-NL","","2011-06-12","Eerste Pinksterdag","NRV",""
"nl-NL","","2011-06-13","Tweede Pinksterdag","NRV",""
"nl-NL","","2011-12-05","Sinterklaas","RF",""
"nl-NL","","2011-12-15","Koninkrijksdag","NV",""
"nl-NL","","2011-12-25","Eerste Kerstdag","NRF",""
"nl-NL","","2011-12-26","Tweede Kerstdag","NRF",""
