"locale","region","date","description","type","notes"
"nl-NL","","2021-01-01","Nieuwjaarsdag","NF",""
"nl-NL","","2021-04-02","Goede Vrijdag","NRV",""
"nl-NL","","2021-04-04","Eerste Paasdag","NRV",""
"nl-NL","","2021-04-05","Tweede Paasdag","NRV",""
"nl-NL","","2021-04-27","Koningsdag","NV",""
"nl-NL","","2021-05-04","Dodenherdenking","NF",""
"nl-NL","","2021-05-05","Bevrijdingsdag","NF",""
"nl-NL","","2021-05-13","Hemelvaartsdag","NRV",""
"nl-NL","","2021-05-23","Eerste Pinksterdag","NRV",""
"nl-NL","","2021-05-24","Tweede Pinksterdag","NRV",""
"nl-NL","","2021-12-05","Sinterklaas","NRF",""
"nl-NL","","2021-12-15","Koninkrijksdag","NV",""
"nl-NL","","2021-12-25","Eerste Kerstdag","NRF",""
"nl-NL","","2021-12-26","Tweede Kerstdag","NRF",""
