"locale","region","date","description","type","notes"
"de-CH","","2013-01-01","Neujahrstag","NF",""
"de-CH","Bern","2013-01-02","Berchtoldstag","F",""
"de-CH","Jura","2013-01-02","Berchtoldstag","F",""
"de-CH","Thurgau","2013-01-02","Berchtoldstag","F",""
"de-CH","Waadt","2013-01-02","Berchtoldstag","F",""
"de-CH","Schwyz","2013-01-06","Heilige Drei Könige","RF",""
"de-CH","Tessin","2013-01-06","Heilige Drei Könige","RF",""
"de-CH","Uri","2013-01-06","Heilige Drei Könige","RF",""
"de-CH","Nidwalden","2013-03-19","Josefstag","RF",""
"de-CH","Schwyz","2013-03-19","Josefstag","RF",""
"de-CH","Tessin","2013-03-19","Josefstag","RF",""
"de-CH","Uri","2013-03-19","Josefstag","RF",""
"de-CH","Wallis","2013-03-19","Josefstag","RF",""
"de-CH","Aargau","2013-03-29","Karfreitag","NV",""
"de-CH","Appenzell Innerrhoden","2013-03-29","Karfreitag","NV",""
"de-CH","Appenzell Ausserrhoden","2013-03-29","Karfreitag","NV",""
"de-CH","Bern","2013-03-29","Karfreitag","NV",""
"de-CH","Basel-Landschaft","2013-03-29","Karfreitag","NV",""
"de-CH","Basel-Stadt","2013-03-29","Karfreitag","NV",""
"de-CH","Freiburg","2013-03-29","Karfreitag","NV",""
"de-CH","Genf","2013-03-29","Karfreitag","NV",""
"de-CH","Glarus","2013-03-29","Karfreitag","NV",""
"de-CH","Graubünden","2013-03-29","Karfreitag","NV",""
"de-CH","Jura","2013-03-29","Karfreitag","NV",""
"de-CH","Luzern","2013-03-29","Karfreitag","NV",""
"de-CH","Neuenburg","2013-03-29","Karfreitag","NV",""
"de-CH","Nidwalden","2013-03-29","Karfreitag","NV",""
"de-CH","Obwalden","2013-03-29","Karfreitag","NV",""
"de-CH","St. Gallen","2013-03-29","Karfreitag","NV",""
"de-CH","Schaffhausen","2013-03-29","Karfreitag","NV",""
"de-CH","Solothurn","2013-03-29","Karfreitag","NV",""
"de-CH","Schwyz","2013-03-29","Karfreitag","NV",""
"de-CH","Thurgau","2013-03-29","Karfreitag","NV",""
"de-CH","Uri","2013-03-29","Karfreitag","NV",""
"de-CH","Waadt","2013-03-29","Karfreitag","NV",""
"de-CH","Zug","2013-03-29","Karfreitag","NV",""
"de-CH","Zürich","2013-03-29","Karfreitag","NV",""
"de-CH","","2013-03-31","Ostersonntag","NV",""
"de-CH","Appenzell Innerrhoden","2013-04-01","Ostermontag","NV",""
"de-CH","Appenzell Ausserrhoden","2013-04-01","Ostermontag","NV",""
"de-CH","Bern","2013-04-01","Ostermontag","NV",""
"de-CH","Basel-Landschaft","2013-04-01","Ostermontag","NV",""
"de-CH","Basel-Stadt","2013-04-01","Ostermontag","NV",""
"de-CH","Genf","2013-04-01","Ostermontag","NV",""
"de-CH","Glarus","2013-04-01","Ostermontag","NV",""
"de-CH","Graubünden","2013-04-01","Ostermontag","NV",""
"de-CH","Jura","2013-04-01","Ostermontag","NV",""
"de-CH","St. Gallen","2013-04-01","Ostermontag","NV",""
"de-CH","Schaffhausen","2013-04-01","Ostermontag","NV",""
