"locale","region","date","description","type","notes"
"fr-FR","","2027-01-01","Jour de l'an","NF",""
"fr-FR","","2027-03-29","Lundi de Pâques","NRV",""
"fr-FR","","2027-05-01","Fête du premier mai","NF",""
"fr-FR","","2027-05-06","Ascension","NRV",""
"fr-FR","","2027-05-08","Armistice 1945","NF",""
"fr-FR","","2027-05-16","Pentecôte","NRV",""
"fr-FR","","2027-05-17","Lundi de Pentecôte","NRV",""
"fr-FR","","2027-07-14","Fête nationale","NF",""
"fr-FR","","2027-08-15","Assomption","NRF",""
"fr-FR","","2027-11-01","Toussaint","NRF",""
"fr-FR","","2027-11-11","Armistice 1918","NF",""
"fr-FR","","2027-12-25","Noël","NF",""
