"locale","region","date","description","type","notes"
"fr-FR","","2019-01-01","Jour de l'an","NF",""
"fr-FR","","2019-04-22","Lundi de Pâques","NRV",""
"fr-FR","","2019-05-01","Fête du premier mai","NF",""
"fr-FR","","2019-05-08","Armistice 1945","NF",""
"fr-FR","","2019-05-30","Ascension","NRV",""
"fr-FR","","2019-06-09","Pentecôte","NRV",""
"fr-FR","","2019-06-10","Lundi de Pentecôte","NRV",""
"fr-FR","","2019-07-14","Fête nationale","NF",""
"fr-FR","","2019-08-15","Assomption","NRF",""
"fr-FR","","2019-11-01","Toussaint","NRF",""
"fr-FR","","2019-11-11","Armistice 1918","NF",""
"fr-FR","","2019-12-25","Noël","NF",""
