"locale","region","date","description","type","notes"
"fr-FR","","2020-01-01","Jour de l'an","NF",""
"fr-FR","","2020-04-13","Lundi de Pâques","NRV",""
"fr-FR","","2020-05-01","Fête du premier mai","NF",""
"fr-FR","","2020-05-08","Armistice 1945","NF",""
"fr-FR","","2020-05-21","Ascension","NRV",""
"fr-FR","","2020-05-31","Pentecôte","NRV",""
"fr-FR","","2020-06-01","Lundi de Pentecôte","NRV",""
"fr-FR","","2020-07-14","Fête nationale","NF",""
"fr-FR","","2020-08-15","Assomption","NRF",""
"fr-FR","","2020-11-01","Toussaint","NRF",""
"fr-FR","","2020-11-11","Armistice 1918","NF",""
"fr-FR","","2020-12-25","Noël","NF",""
