"locale","region","date","description","type","notes"
"fr-FR","","2022-01-01","Jour de l'an","NF",""
"fr-FR","","2022-04-18","Lundi de Pâques","NRV",""
"fr-FR","","2022-05-01","Fête du premier mai","NF",""
"fr-FR","","2022-05-08","Armistice 1945","NF",""
"fr-FR","","2022-05-26","Ascension","NRV",""
"fr-FR","","2022-06-05","Pentecôte","NRV",""
"fr-FR","","2022-06-06","Lundi de Pentecôte","NRV",""
"fr-FR","","2022-07-14","Fête nationale","NF",""
"fr-FR","","2022-08-15","Assomption","NRF",""
"fr-FR","","2022-11-01","Toussaint","NRF",""
"fr-FR","","2022-11-11","Armistice 1918","NF",""
"fr-FR","","2022-12-25","Noël","NF",""
