"locale","region","date","description","type","notes"
"de-BE","","2022-01-01","Neujahr","NF",""
"de-BE","","2022-04-17","Ostern","NRV",""
"de-BE","","2022-04-18","Ostermontag","NRV",""
"de-BE","","2022-05-01","Tag der Arbeit","NF",""
"de-BE","","2022-05-26","Christi Himmelfahrt","NRV",""
"de-BE","","2022-06-05","Pfingsten","NRV",""
"de-BE","","2022-06-06","Pfingstmontag","NRV",""
"de-BE","","2022-07-21","Nationalfeiertag","NF",""
"de-BE","","2022-08-15","Mariä Himmelfahrt","NRF",""
"de-BE","","2022-11-01","Allerheiligen","NRF",""
"de-BE","","2022-11-11","Waffenstillstand","NF",""
"de-BE","","2022-12-25","Weihnacht","NRF",""
