"locale","region","date","description","type","notes"
"de-BE","","2021-01-01","Neujahr","NF",""
"de-BE","","2021-04-04","Ostern","NRV",""
"de-BE","","2021-04-05","Ostermontag","NRV",""
"de-BE","","2021-05-01","Tag der Arbeit","NF",""
"de-BE","","2021-05-13","Christi Himmelfahrt","NRV",""
"de-BE","","2021-05-23","Pfingsten","NRV",""
"de-BE","","2021-05-24","Pfingstmontag","NRV",""
"de-BE","","2021-07-21","Nationalfeiertag","NF",""
"de-BE","","2021-08-15","Mariä Himmelfahrt","NRF",""
"de-BE","","2021-11-01","Allerheiligen","NRF",""
"de-BE","","2021-11-11","Waffenstillstand","NF",""
"de-BE","","2021-12-25","Weihnacht","NRF",""
