"locale","region","date","description","type","notes"
"en-AU","","2015-01-01","New Year's Day","NF",""
"en-AU","","2015-01-26","Australia Day","NF",""
"en-AU","TAS","2015-02-09","Royal Hobart Regatta","V",""
"en-AU","WA","2015-03-02","Labour Day","V",""
"en-AU","VIC","2015-03-09","Labour Day","V",""
"en-AU","ACT","2015-03-09","Canberra Day","V",""
"en-AU","TAS","2015-03-09","Eight Hours Day","V",""
"en-AU","","2015-04-03","Good Friday","NRV",""
"en-AU","QLD","2015-04-04","Easter Saturday","RV",""
"en-AU","SA","2015-04-04","Easter Saturday","RV",""
"en-AU","NSW","2015-04-04","Easter Saturday","RV",""
"en-AU","VIC","2015-04-04","Easter Saturday","RV",""
"en-AU","NT","2015-04-04","Easter Saturday","RV",""
"en-AU","NSW","2015-04-05","Easter Sunday","RV",""
"en-AU","","2015-04-06","Easter Monday","NRV",""
"en-AU","QLD","2015-04-25","Anzac Day","F",""
"en-AU","SA","2015-04-25","Anzac Day","F",""
"en-AU","NSW","2015-04-25","Anzac Day","F",""
"en-AU","WA","2015-04-25","Anzac Day","F",""
"en-AU","VIC","2015-04-25","Anzac Day","F",""
"en-AU","TAS","2015-04-25","Anzac Day","F",""
"en-AU","NT","2015-04-25","Anzac Day","F",""
"en-AU","ACT","2015-04-25","Anzac Day","F",""
"en-AU","NT","2015-05-04","May Day","V",""
"en-AU","WA","2015-06-01","Foundation Day","V",""
"en-AU","QLD","2015-06-08","Queen's Birthday","V",""
"en-AU","SA","2015-06-08","Queen's Birthday","V",""
"en-AU","NSW","2015-06-08","Queen's Birthday","V",""
"en-AU","VIC","2015-06-08","Queen's Birthday","V",""
"en-AU","TAS","2015-06-08","Queen's Birthday","V",""
"en-AU","NT","2015-06-08","Queen's Birthday","V",""
"en-AU","ACT","2015-06-08","Queen's Birthday","V",""
"en-AU","NT","2015-08-03","Picnic Day","V",""
"en-AU","NSW","2015-08-03","Bank Holiday","V",""
"en-AU","WA","2015-09-28","Queen's Birthday","V",""
"en-AU","QLD","2015-10-05","Labour Day","V",""
"en-AU","SA","2015-10-05","Labour Day","V",""
"en-AU","NSW","2015-10-05","Labour Day","V",""
"en-AU","ACT","2015-10-05","Labour Day","V",""
"en-AU","TAS","2015-11-02","Recreation Day","V",""
"en-AU","","2015-12-25","Christmas Day","NRF",""
"en-AU","QLD","2015-12-26","Boxing Day","F",""
"en-AU","SA","2015-12-26","Proclamation Day","F",""
"en-AU","NSW","2015-12-26","Boxing Day","F",""
"en-AU","WA","2015-12-26","Boxing Day","F",""
"en-AU","VIC","2015-12-26","Boxing Day","F",""
"en-AU","TAS","2015-12-26","Boxing Day","F",""
"en-AU","NT","2015-12-26","Boxing Day","F",""
"en-AU","ACT","2015-12-26","Boxing Day","F",""
